"","Name","City","Lat","Long","dummy"
"6537","CARRIAGE HOUSE","SANTA ROSA",NA,NA,1
"6538","CARRIE'S BOARD AND CARE","PANORAMA CITY",34.224415,-118.437298,1
"6539","CARRILLO MANOR","NORWALK",33.9042745,-118.0899216,1
"6540","CARRILLO MANOR II","NORWALK",33.9048312,-118.0904058,1
"6541","CARRINGTON OF SHAFTER","SHAFTER",35.5076149,-119.2742625,0
"6542","CARROLL MANOR","LITTLEROCK",34.5755662,-117.9702901,0
"6543","CARSON GUEST HOME","CARSON",33.8227539,-118.2711331,1
"6544","CARSON SENIOR ASSISTED LIVING","CARSON",33.8321538,-118.2709191,0
"6545","CARTER PLACE","EL SOBRANTE",37.9639839,-122.2841851,1
"6546","CARTER PLACE, THE","SIERRA MADRE",34.1706131,-118.0608562,1
"6547","CASA ALDEA SENIOR LIVING","SAN DIEGO",32.9921676,-117.1632709,0
"6548","CASA ALICE CARE HOME","MOUNTAIN VIEW",37.3803712,-122.0669585,1
"6549","CASA AMORE","LANCASTER",34.6844865,-118.2028443,1
"6550","CASA AMORE EAST","LANCASTER",34.6764453,-118.1006495,1
"6551","CASA AMORE WEST","QUARTZ HILL",34.6347882,-118.2128811,1
"6552","CASA BLANCA HOMECARE","GRANADA HILLS",NA,NA,1
"6553","CASA BLANCA HOMECARE II","GRANADA HILLS",NA,NA,1
"6554","CASA BLANCA RETIREMENT HOMES","ALAMO",37.8571296,-122.0252508,0
"6555","CASA CAMBRIA","SANTA BARBARA",34.426061,-119.746516,1
"6556","CASA CARMEL","CARMEL",36.5383811,-121.8789339,1
"6557","CASA CARMEN ONE","GLENDORA",34.1179419,-117.8687891,0
"6558","CASA CARMEN THREE","GLENDORA",34.1179419,-117.8687891,0
"6559","CASA CARMEN TWO","GLENDORA",34.1179419,-117.8687891,0
"6560","CASA CERRITOS","CERRITOS",33.8620748,-118.1061089,1
"6561","CASA COSTELLO","PANORAMA CITY",34.2229538,-118.4386342,1
"6562","CASA DE AMADOR ELDER CARE","VISTA",33.1961393,-117.2668752,1
"6563","CASA DE CASTRO","SAN DIEGO",32.6686841,-117.0662413,1
"6564","CASA DE CASTRO II","SAN DIEGO",32.695788,-117.0281526,1
"6565","CASA DE GRACIA","ORINDA",37.888925,-122.1686184,1
"6566","CASA DE HARKNESS","PALM DESERT",33.7860672,-116.3749442,1
"6567","CASA DE KATHERINE","SIMI VALLEY",34.2664165,-118.6797062,1
"6568","CASA DE LUZ","MODESTO",37.6573991,-120.9294394,1
"6569","CASA DE MANANA","LA JOLLA",32.8467119,-117.2775993,0
"6570","CASA DE MODESTO","MODESTO",37.6700171,-120.9877383,0
"6571","CASA DE VIDA SENIOR LIVING","LA MESA",32.7634264,-117.0331028,1
"6572","CASA DE VIDA SENIOR LIVING II","LA MESA",32.7623727,-117.0321803,1
"6573","CASA DEL CIELO","SAN DIEGO",32.7571976,-117.0644437,1
"6574","CASA DEL CIELO","SAN MATEO",37.5190197,-122.3354688,1
"6575","CASA DEL LAGO","MISSION VIEJO",33.6344041,-117.653167,1
"6576","CASA DEL MAR","SAN CLEMENTE",33.4464458,-117.6405823,1
"6577","CASA DEL MAR II RESIDENCE","LOS ANGELES",33.9997501,-118.4166683,1
"6578","CASA DEL MAR II RESIDENCE","LOS ANGELES",33.9997501,-118.4166683,1
"6579","CASA DEL MAR III RESIDENCE","LOS ANGELES",34.000058,-118.4164446,1
"6580","CASA DEL MAR III RESIDENCE","LOS ANGELES",34.000058,-118.4164446,1
"6581","CASA DEL MAR IV RESIDENCE","LOS ANGELES",33.9999726,-118.4163155,1
"6582","CASA DEL MAR IV RESIDENCE","LOS ANGELES",33.9999726,-118.4163155,1
"6583","CASA DEL MAR RESIDENCE","LOS ANGELES",33.9998426,-118.41679,1
"6584","CASA DEL MAR RESIDENCE","LOS ANGELES",33.9998426,-118.41679,1
"6585","CASA DEL SOL","SAN DIEGO",32.5715967,-117.041863,1
"6586","CASA DEL SOL II RESIDENCE","CULVER CITY",34.0002177,-118.4166893,1
"6587","CASA DEL SOL II RESIDENCE","LOS ANGELES",34.0002177,-118.4166893,1
"6588","CASA DEL SOL RESIDENCE","CULVER CITY",34.0002888,-118.4168289,1
"6589","CASA DEL SOL RESIDENCE","LOS ANGELES",34.0000075,-118.417105,0
"6590","CASA DOCTORA 1","SAN JUAN CAPISTRANO",33.501987,-117.642639,1
"6591","CASA DOCTORA III","MISSION VIEJO",33.6026157,-117.6856084,1
"6592","CASA EL CAJON","EL CAJON",32.7973973,-116.9385343,0
"6593","CASA ELITE","EL CENTRO",32.780347,-115.51969,1
"6594","CASA GRANDE ASSISTED LIVING","VISALIA",36.3123239,-119.288571,0
"6595","CASA GRANDE SENIOR CARE HOME #2","VISALIA",36.3125645,-119.2882908,0
"6596","CASA GRANDE VISTA","SAN CLEMENTE",33.4473726,-117.6464119,1
"6597","CASA ISABELLA","VACVILLE",38.3977702,-121.9353784,1
"6598","CASA LAUREL","SAN JOSE",37.3567498,-121.8824351,1
"6599","CASA LOMA","GRASS VALLEY",39.2116353,-121.0517851,1
"6600","CASA LOS PADRES","SANTA BARBARA",34.4545023,-119.7932782,1
"6601","CASA MARIA BOARD & CARE","LAKE FOREST",33.6541446,-117.6990369,1
"6602","CASA MARINA","NORTHRIDGE",34.2550434,-118.5034086,1
"6603","CASA MIA","MIRA LOMA",33.9896863,-117.517944,0
"6604","CASA NAOMI","SANTA BARBARA",34.4533194,-119.8083659,1
"6605","CASA NAOMI-CATHEDRAL OAKS HOME","GOLETA",34.4516238,-119.8207203,1
"6606","CASA NAOMI-FAIRVIEW HOME","GOLETA",34.4408661,-119.8359969,1
"6607","CASA NAOMI - BRADFORD HOME","GOLETA",34.4347004,-119.8996,1
"6608","CASA OMEGA","SANTA BARBARA",34.4455441,-119.7793327,1
"6609","CASA PASTEL CARE HOME","MOUNTAIN VIEW",37.3718095,-122.0686966,1
"6610","CASA PRIMAVERA","SPRING VALLEY",32.7128965,-117.0010546,1
"6611","CASA REINA","COSTA MESA",33.6843777,-117.8992187,1
"6612","CASA ROSA ELDER CARE","ARROYO GRANDE",35.0719865,-120.5687657,0
"6613","CASA SAN DIMAS","FRESNO",36.8033098,-119.7716753,1
"6614","CASA SAN LORENZO","SAN LORENZO",37.680747,-122.1208062,1
"6615","CASA SAN MIGUEL","SANTA BARBARA",34.3994575,-119.7128209,1
"6616","CASA SAN RAMON","SAN RAMON",37.7483348,-121.9423306,1
"6617","CASA SANDOVAL","HAYWARD",37.6773594,-122.0808052,0
"6618","CASA ST. JAMES","SANTA BARBARA",NA,NA,1
"6619","CASA TIARA","TORRANCE",33.8796067,-118.3172123,1
"6620","CASA VERDUGO","OCEANSIDE",33.2602914,-117.2936994,1
"6621","CASA VIEJOS","JAMESTOWN",NA,NA,0
"6622","CASCADES OF GRASS VALLEY","GRASS VALLEY",39.2368877,-121.0567139,0
"6623","CASEY FAMILY RETIREMENT HOME","AUBURN",39.0403832,-121.0571994,1
"6624","CASSIDY'S HOME CARE","CERRITOS",33.851948,-118.0940985,1
"6625","CASTILLA LANE VILLA","MISSION VIEJO",33.6105276,-117.6693636,1
"6626","CASTLE CREST HOME I","ALAMO",37.8790168,-122.0535084,1
"6627","CASTLE CREST HOME II","WALNUT CREEK",37.8823724,-122.0527674,1
"6628","CASTLE HOME","LANCASTER",34.6997816,-118.1897684,1
"6629","CASTLE VIEW RETIREMENT ESTATE","PASADENA",34.1704947,-118.1444957,0
"6630","CASTLEGATE MANOR","HUNTINGTON BEACH",33.6630809,-117.9632721,1
"6631","CASTRO'S CARE HOME","PINOLE",37.9913055,-122.2805145,1
"6632","CASTRO'S CARE HOME II","PINOLE",37.998335,-122.3096181,1
"6633","CASTRO VILLAGE CARE HOME","CASTRO VALLEY",37.6983943,-122.0747122,1
"6634","CATALDI MANOR RESIDENTIAL CARE FOR THE ELDERLY","SAN JOSE",37.4026102,-121.8750421,1
"6635","CATHEDRAL MANOR","CATHEDRAL CITY",NA,NA,1
"6636","CATUIRA HOME","CLOVIS",36.822367,-119.672474,1
"6637","CATUIRA HOME","CLOVIS",36.822367,-119.672474,1
"6638","CATUIRA HOME II","CLOVIS",36.8040228,-119.6634548,1
"6639","CATUIRA HOME #2","CLOVIS",36.8040228,-119.6634548,1
"6640","CAVILLA CARE HOME","SANTA MARIA",34.9649997,-120.4198391,1
"6641","CAYCE'S RETIREMENT HOME","CONCORD",37.941978,-122.0322561,1
"6642","CECEB'S BOARD & CARE","UPLAND",34.1140635,-117.6494022,1
"6643","CEDAR CREEK ALZHEIMER'S & DEMENTIA CARE CENTER","LOS GATOS",37.2465059,-121.9508491,0
"6644","CEDAR CREEK SENIOR LIVING","MADER",36.9589886,-120.1006538,0
"6645","CEDAR CREST HOME CARE","RIALTO",34.1251158,-117.384601,1
"6646","CEDAR GROVE CARE HOME","REDDING",40.5408227,-122.3056303,1
"6647","CEDARBROOK MEMORY CARE COMMUNITY","FRESNO",36.8513234,-119.7584978,0
"6648","CEDARCREEK MANOR","SANTA CLARITA",34.4230796,-118.4842559,1
"6649","CEDARCREEK VILLA","SANTA CLARITA",34.4256115,-118.489501,1
"6650","CEDARS ASSISTED LIVING, THE","NORTHRIDGE",34.2207017,-118.5103667,0
"6651","CEDARS CARE HOME, THE","CALISTOGA",38.5786071,-122.5839675,1
"6652","CEDARS DANTE HOUSE","NOVATO",38.1108641,-122.5878921,1
"6653","CEDARS @ PARADISE VILLAGE","NATIONAL CITY",32.687058,-117.0788535,0
"6654","CELEBRITY CARE HOME","CARSON",33.813619,-118.2798126,1
"6655","CELEBRITY HAVEN I","NAPA",38.252802,-122.373235,1
"6656","CELEBRITY HAVEN II","NAPA",38.3281091,-122.3225539,1
"6657","CELESTE CARE HOME","SAN MATEO",37.556383,-122.3046401,1
"6658","CELESTIAL GARDEN","ANAHEIM",33.8260783,-117.9831462,1
"6659","CENTELLA CARE, INC.","WHITTIER",33.9408584,-117.9969142,1
"6660","CENTER PLAZA SENIOR LIVING LLC","RIVERSIDE",34.0163124,-117.3434927,1
"6661","CENTINELA ASSISTED LIVING CENTRE","INGLEWOOD",33.9503024,-118.3474157,0
"6662","CENTRAL COAST RCFE I","LOS OSOS",35.3104799,-120.8388759,1
"6663","CENTRAL COAST RCFE II","LOS OSOS",35.3233628,-120.825859,1
"6664","CENTRAL COAST RCFE III","SAN LUIS OBISPO",35.262106,-120.700421,1
"6665","CENTRAL COAST RCFE IV","SAN LUIS OBISPO",35.263817,-120.702543,1
"6666","CENTRAL COAST RCFE V","LOS OSOS",35.3145786,-120.8553239,1
"6667","CENTRAL COAST RCFE VI","SAN LUIS OBISPO",35.2596757,-120.6915675,1
"6668","CENTRAL COAST RCFE VII","SAN LUIS OBISPO",35.2604932,-120.6932145,1
"6669","CENTURY CARE HOME","FAIR OAKS",38.670193,-121.255435,1
"6670","CENTURY GUEST HOME, THE","SANTA ANA",33.7550715,-117.8140269,1
"6671","CENTURY HOME CARE FOR THE ELDERLY","SIMI VALLEY",34.2780604,-118.7250225,1
"6672","CEREZO RESIDENTIAL CARE HOME #5","SAN JOSE",37.2679182,-121.9325521,1
"6673","CERNA CARE FACILITY, C.M.","COSTA MESA",33.6775233,-117.9259864,1
"6674","CERRITOS ASSISTED LIVING","CERRITOS",33.8638254,-118.0575814,1
"6675","CERRITOS VILLA 1","CERRITOS",33.8833323,-118.0665684,1
"6676","CHAD CORNER ASSISTED LIVING","SOUTH SAN FRANCISCO",37.63751,-122.4473018,1
"6677","CHAMPINE MANOR","ESCONDIDO",33.1452995,-117.1083803,1
"6678","CHANATE CARE HOME","SANTA ROSA",38.4716033,-122.6992101,1
"6679","CHANCELLOR MANOR","RIVERBANK",37.7216837,-120.9546704,1
"6680","CHANTILLY LACE MANOR","HESPERIA",NA,NA,1
"6681","CHANTILLY LACE MANOR II","HESPERIA",34.403593,-117.343443,1
"6682","CHANTILLY LACE MANOR III","HESPERIA",NA,NA,1
"6683","CHANTILLY LACE MANOR IV","VICTORVILLE",34.4939614,-117.2761397,1
"6684","CHAPARRAL ROSE II","LAKESIDE",32.8469137,-116.894045,1
"6685","CHAPTERS RCFE","MISSION VIEJO",33.611007,-117.67485,1
"6686","CHARDONNAY HILLS CARE HOME","TEMECULA",33.5226812,-117.106065,1
"6687","CHARIS SENIOR CARE I","FOLSOM",38.6649784,-121.1179625,1
"6688","CHARITYS RESIDENCE","OAKLAND",37.8097485,-122.197529,1
"6689","CHARLOU GUEST HOME IV","ANAHEIM",33.829367,-117.9456317,1
"6690","CHARLOU GUEST HOME #3","ANAHEIM",33.8304807,-117.9446508,1
"6691","CHARM HOMES","ANTIOCH",37.960844,-121.7591573,1
"6692","CHARNOCK EAST","LOS ANGELES",34.0144437,-118.4239558,1
"6693","CHARNOCK RESIDENTIAL HOME","LOS ANGELES",34.0159406,-118.4203299,1
"6694","CHARTER OAK HOME CARE LATHAN","CAMARILLO",34.2372696,-119.0506247,1
"6695","CHARTER OAK HOME CARE PITTMAN","SIMI VALLEY",34.2776076,-118.6820553,1
"6696","CHARTIER HOME LLC","REDWOOD CITY",37.4861799,-122.2419231,1
"6697","CHATEAU AT ELK GROVE I","ELK GROVE",38.4143174,-121.3753791,1
"6698","CHATEAU AT ELK GROVE II","ELK GROVE",38.4160721,-121.3802484,1
"6699","CHATEAU AT POETS CORNER","PLEASANT HILL",37.9352841,-122.0723885,0
"6700","CHATEAU AT RIVER'S EDGE, THE","SACRAMENTO",38.577081,-121.417995,0
"6701","CHATEAU CLAIRE","ORANGEVALE",38.6951988,-121.2020817,1
"6702","CHATEAU ENCINO CARE, INC.","ENCINO",34.1834848,-118.5196654,1
"6703","CHATEAU FILIP","ORANGEVALE",38.6949875,-121.2026352,1
"6704","CHATEAU FRANCESCA","SAN JUAN CAPISTRANO",33.4717498,-117.6637007,1
"6705","CHATEAU GUEST HOME","SANTA CRUZ",36.9725701,-121.9837219,0
"6706","CHATEAU III","PLEASANT HILL",37.941146,-122.0632663,0
"6707","CHATEAU JESADEAN","FRESNO",36.8198439,-119.7997544,1
"6708","CHATEAU JUDSONVILLE","ANTIOCH",37.9597699,-121.8181097,1
"6709","CHATEAU LA CRESTA","EL CAJON",32.8098801,-116.8693734,1
"6710","CHATEAU LAKE SAN MARCOS COMMUNITY CARE CENTER","SAN MARCOS",33.123718,-117.2098347,0
"6711","CHATEAU LE PETITE","ENCINO",34.1594637,-118.4845491,1
"6712","CHATEAU LE PETITE II","VALLEY VILLAGE",34.1746235,-118.408444,1
"6713","CHATEAU LE PETITE III","WOODLAND HILLS",34.1801928,-118.6552721,1
"6714","CHATEAU LONG BEACH","LONG BEACH",33.8743827,-118.1562136,0
"6715","CHATEAU MAGNOLIA","BURBANK",34.1940778,-118.300506,1
"6716","CHATEAU OF OAKS","SHERMAN OAKS",34.1576021,-118.4653562,1
"6717","CHATEAU ON CAPITOL AVENUE, THE","SACRAMENTO",38.5711467,-121.4715933,0
"6718","CHATEAU PLEASANT HILL","PLEASANT HILL",37.9576341,-122.0913045,0
"6719","CHATEAU PLEASANTON","PLEASANTON",37.699439,-121.861811,1
"6720","CHATEAU ROSE","SAN LUIS OBISPO",35.2686461,-120.6373659,1
"6721","CHATEAU ROYALE CARE","CARMICHAEL",38.6148532,-121.3220631,1
"6722","CHATEAU SABELLE","SAN MATEO",37.5370639,-122.3091875,1
"6723","CHEERFUL HEART HOME CARE II","HUNTINGTON BEACH",33.723913,-117.99426,1
"6724","CHEERFUL HEART HOME CARE III","HUNTINGTON BEACH",33.6620277,-117.9503698,1
"6725","CHEERFUL HEART HOME CARE IV","HUNTINGTON BEACH",33.6811826,-117.9618892,1
"6726","CHEERFUL HEART HOME V","VILLA PARK",33.8063723,-117.8209327,1
"6727","CHELO'S GARDEN","SANTA ROSA",38.4798577,-122.668376,1
"6728","CHELSEA CARE HOME","LAGUNA HILLS",33.601436,-117.694084,1
"6729","CHERI GROVE","LA HABRA",33.9428749,-117.9603199,1
"6730","CHERI MANOR","LA HABRA",33.942894,-117.959803,1
"6731","CHERISH HOUSE IN CAMBRIA","CAMBRIA",35.550952,-121.090147,1
"6732","CHERISH HOUSE RETREAT, INC.","CAMBRIA",35.545923,-121.0811089,1
"6733","CHERISH SENIOR CARE HOME","SAN JOSE",37.2697234,-121.920551,1
"6734","CHEROKEE RETIREMENT HOME","STOCKTON",37.992299,-121.248573,0
"6735","CHERRY'S PLACE","VALENCIA",34.4552169,-118.5352829,1
"6736","CHERRY BLOSSOM ASSISTED LIVING","YUBA CITY",NA,NA,0
"6737","CHERRY RIDGE VILLA","ROSEVILLE",38.7953249,-121.2758825,1
"6738","CHESTNUT HOUSE","SAN CARLOS",37.5045748,-122.264375,1
"6739","CHESTNUT MANOR III","SAN BRUNO",37.6124664,-122.4140806,1
"6740","CHEZ LOUISE","ROHNERT PARK",38.352136,-122.6951698,1
"6741","CHEZ LOUISE II","ROHNERT PARK",38.348482,-122.696422,1
"6742","CHHINA'S SENIOR GUEST HOUSE","SPRING VALLEY",32.7175986,-117.0131862,1
"6743","CHICAGO HOPE ASSISTED LIVING","HEMET",33.7461692,-116.9050519,1
"6744","CHLOIE'S COTTAGE","SAN DIMAS",NA,NA,1
"6745","CHLOIE'S COTTAGE II","SAN DIMAS",34.1214401,-117.8024773,1
"6746","CHOCTAW HOUSE","NAPA",38.319051,-122.3229919,1
"6747","CHOCTAW HOUSE NORTH","NAPA",38.3274077,-122.3334659,1
"6748","CHRIS BEST CARE FOR ELDERLY","SACRAMENTO",38.4699857,-121.403953,1
"6749","CHRISCOR GUEST HOME II","WINNETKA",34.2177731,-118.5688414,1
"6750","CHRISMAN COMMUNITY","CARMICHAEL",38.6410098,-121.3021448,1
"6751","CHRISTIAN'S HOME FOR THE ELDERLY","SIMI VALLEY",34.2704171,-118.7371038,1
"6752","CHRISTIAN HOME FOR THE ELDERLY","PASO ROBLES",35.6385781,-120.6705863,1
"6753","CHRISTIAN HOME FOR THE ELDERLY #2","PASO ROBLES",35.6382531,-120.6694397,1
"6754","CHRISTIAN LIFE & HOME CARE B","LOMA LINDA",34.068079,-117.248488,1
"6755","CHRISTINA'S BOARD & CARE","RIVERSIDE",33.8817971,-117.4638078,1
"6756","CHRISTINA'S CARE HOME","CLOVIS",36.8246019,-119.6651806,1
"6757","CHRISTINA'S CARE HOME II","CLOVIS",36.7984985,-119.6793248,1
"6758","CHRISTINE'S CARE HOME","STOCKTON",38.0329955,-121.2643483,1
"6759","CHRISTINE'S CARE HOME 2","STOCKTON",38.0314356,-121.2599157,1
"6760","CHRISTINE'S CARE HOME 3","STOCKTON",38.0335206,-121.2993383,1
"6761","CHRISTMAS COTTAGE","HEMET",33.7437727,-116.9586175,0
"6762","CHRISTMAS COTTAGE","HEMET",33.7434044,-116.9582536,0
"6763","CHRISTOPHER ALDER RIDGE","MENTONE",34.0716041,-117.1187792,1
"6764","CHRISTOPHER RIDGE","REDLANDS",34.0522898,-117.1506928,1
"6765","CHULA VISTA HOME CARE","CHULA VISTA",NA,NA,1
"6766","CHURCH RCF","SAN MARTIN",37.0746228,-121.5787583,1
"6767","CINDY'S CARE HOME","HERCULES",38.0036867,-122.2469638,1
"6768","CINDY CENDANA CARE HOME","SACRAMENTO",38.5736418,-121.3170467,1
"6769","CITADEL HOMES, INC.","LONG BEACH",33.8014261,-118.2168231,1
"6770","CITIVIEW RESIDENTIAL CARE","RIVERSIDE",33.8922309,-117.3822147,1
"6771","CITRUS COURT","HEMET",33.7485298,-116.9241899,0
"6772","CITRUS GARDEN CARE HOME","CITRUS HEIGHTS",38.6694667,-121.2966965,1
"6773","CITRUS GARDEN RESIDENTIAL CARE","ESCONDIDO",33.0794702,-117.0882034,1
"6774","CITRUS GARDENS","HEMET",33.7452789,-116.933194,0
"6775","CITRUS HEIGHTS TERRACE","CITRUS HEIGHTS",38.7048096,-121.2693364,0
"6776","CITRUS HILLS ASSISTED LIVING","ORANGE",33.7870495,-117.8189475,0
"6777","CITY VIEW MANOR","RANCHO PALOS VERDES",33.7665968,-118.3331723,1
"6778","CITY VIEW MANOR-2","RANCHO PALOS VERDES",33.7634283,-118.3267793,1
"6779","CITY VIEW VILLA, LLC","LOS ANGELES",34.0808739,-118.3443746,0
"6780","CJ'S HOME CARE","SAN DIEGO",32.696194,-117.0644528,1
"6781","CJCP RCFE","SOUTH SAN FRANCISCO",37.6413071,-122.4527071,1
"6782","CK CARE HOME","CONCORD",37.9812538,-121.9993599,1
"6783","CK HOMES/NEPTUNE","BUENA PARK",33.8422615,-117.9858059,1
"6784","CLAIREMONT GUEST HOME","SAN DIEGO",32.8266134,-117.2117343,1
"6785","CLARA CARE HOME","SACRAMENTO",38.6585723,-121.3558627,1
"6786","CLAREMONT MANOR","CLAREMONT",34.0979166,-117.7259855,0
"6787","CLAREMONT PLACE","CLAREMONT",34.0825563,-117.7153789,0
"6788","CLARENCE BROMELL RESIDENTIAL CARE FACILITY","TRACY",37.7337214,-121.4536213,1
"6789","CLARENDON ASSISTED LIVING I","WOODLAND HILLS",34.1689678,-118.6226693,1
"6790","CLARENDON ASSISTED LIVING II","WOODLAND HILLS",34.1789321,-118.6176702,1
"6791","CLARENDON ASSISTED LIVING III","WOODLAND HILLS",34.1786328,-118.6106419,1
"6792","CLARENDON SENIOR LIVING 1","WOODLAND HILLS",34.1689678,-118.6226693,1
"6793","CLARENDON SENIOR LIVING 2","WOODLAND HILLS",34.1789321,-118.6176702,1
"6794","CLARENDON SENIOR LIVING 3","WOODLAND HILLS",34.1786328,-118.6106419,1
"6795","CLARENDON VILLAGE 2","LAKE BALBOA",34.1927148,-118.4814902,1
"6796","CLARENDON VILLAGE #1","LAKE BALBOA",34.1925725,-118.4814898,1
"6797","CLARIN'S RESIDENTIAL CARE HOME","VALLEJO",38.1236103,-122.2065087,1
"6798","CLARISSA'S HOME CARE","CORONA",33.8485744,-117.5611719,1
"6799","CLARK'S VILLA","GILROY",37.0196707,-121.5935769,1
"6800","CLARK COTTAGE","LONG BEACH",33.8170335,-118.1334808,1
"6801","CLASSIC CARE HOME OF WALNUT CREEK","WALNUT CREEK",37.904124,-122.053421,1
"6802","CLEAR VIEW RETIREMENT GROUP","FRESNO",36.8489781,-119.7405098,1
"6803","CLEAR VIEW RETIREMENT GROUP/JON","FRESNO",36.869607,-119.7325715,1
"6804","CLEAR VIEW RETIREMENT GROUP/SKYVIEW","FRESNO",36.8679905,-119.7360249,1
"6805","CLEARVIEW CAREHOMES,INC.","HOLLISTER",36.8160969,-121.403016,1
"6806","CLEARWATER LODGE","CLOVERDALE",38.7950592,-123.0318849,1
"6807","CLEGG CARE FACILITY","SACRAMENTO",38.4940676,-121.4120121,1
"6808","CLEMENTINE HOME CARE LLC","ORANGEVALE",38.6740476,-121.2375419,1
"6809","CLEO'S HOME","EUREKA",40.7638503,-124.1722829,0
"6810","CLIFF VIEW TERRACE","SANTA BARBARA",34.4043635,-119.7061239,0
"6811","CLIMB'S PRIDE","SIERRA MADRE",34.1708151,-118.0576425,1
"6812","CLIMB, INC. - RCFE 1","SAN GABRIEL",34.0836635,-118.0897277,1
"6813","CLM CARE HOME","REDWOOD CITY",37.4662744,-122.2352314,1
"6814","CLOE AND ERICA'S BOARD & CARE","SANTA MARIA",34.8891505,-120.4199948,1
"6815","CLOISTERS OF THE VALLEY, LLC","SAN DIEGO",32.7776218,-117.104616,0
"6816","CLOSE TO HOME","SALINAS",36.665518,-121.662477,1
"6817","CLOSE TO HOME SENIOR CARE","ORANGE",33.8206796,-117.8467324,1
"6818","CLOSE TO HOME SENIOR CARE II","ORANGE",NA,NA,1
"6819","CLOVER HOME CARE","ONTARIO",34.0179299,-117.5815059,1
"6820","CLOVER HOME CARE","ONTARIO",34.0179299,-117.5815059,1
"6821","CLOVER SENIOR CARE","SANTA ROSA",38.4476498,-122.7396216,1
"6822","CLOVER VALLEY GUEST HOME","UPPER LAKE",39.1658193,-122.8993472,1
"6823","CLOVIS QUALITY CARE II","CLOVIS",36.84766,-119.7257406,1
"6824","CMA CARE HOME","FREMONT",37.5196552,-121.9548992,1
"6825","CMG BOARD AND CARE","LEMON GROVE",32.7316141,-117.0302559,1
"6826","COAST NEW HORIZON","COSTA MESA",33.6723434,-117.8917953,1
"6827","COAST SENIOR CARE","HUNTINGTON BEACH",33.640222,-117.959987,1
"6828","COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE-C1","DEL MAR",32.9921768,-117.2532929,1
"6829","COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE-C2","SOLANA BEACH",33.0064975,-117.2568583,1
"6830","COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE-C3","SAN DIEGO",32.8117827,-117.2324361,1
"6831","COASTAL CARE HOME","MARINA",36.688514,-121.807289,1
"6832","COASTAL HOME CARE","SAN CLEMENTE",33.4642082,-117.6341532,1
"6833","COASTAL HOME CARE FOR THE ELDERLY","PACIFICA",37.6300803,-122.4907292,1
"6834","COASTAL HOUSE, INC.","LOS ANGELES",34.0263011,-118.4481286,1
"6835","COASTSIDE SENIOR HOME","COSTA MESA",33.6899908,-117.9276141,1
"6836","COBBLE STONE RESIDENTIAL HOME CARE","BAKERSFIELD",35.269493,-119.064601,1
"6837","COBBLESTONE CARE HOME","ANTIOCH",37.9819692,-121.7982511,1
"6838","COCADIZ DEL REY HOME CARE, INC.","SACRAMENTO",38.4811359,-121.4881211,1
"6839","COCO HOME, THE","SAN JOSE",37.2762101,-121.819187,1
"6840","COGSWELL GARDEN HOME","EL MONTE",34.097736,-118.001653,0
"6841","COLLEGE CARE FACILITY","SACRAMENTO",38.5454613,-121.4910989,1
"6842","COLLEGE MANOR","SAN JOSE",37.3131769,-121.922975,1
"6843","COLLEGE WAY RESIDENTIAL CARE","AUBURN",38.8932108,-121.0710102,0
"6844","COLONIAL ACRES RESIDENTIAL CARE HOME","HAYWARD",37.6817011,-122.1110679,0
"6845","COLONIAL HOUSE","NORTH HOLLYWOOD",34.1790582,-118.3670291,0
"6846","COLORADO CHALET ASSISTED LIVING","HEMET",33.7614089,-116.9181343,1
"6847","COLUMNS CARE HOME","TUSTIN",33.7636304,-117.8297932,1
"6848","COMFORT AND CARE FOR THE ELDERLY","MISSION VIEJO",33.6135421,-117.6671637,1
"6849","COMFORT AND JOY","FULLERTON",33.86341,-117.971557,1
"6850","COMFORT CARE ELDERLY HOME","OLIVEHURST",39.0759271,-121.5464928,1
"6851","COMFORT CARE HOME","HAYWARD",37.6573992,-122.0782266,1
"6852","COMFORT CARE HOME","BAKERSFIELD",35.2951697,-119.017066,1
"6853","COMFORT CARE HOME I","BAKERSFIELD",35.3079168,-119.1179106,1
"6854","COMFORT CARE HOME II","BAKERSFIELD",35.3089597,-119.1095826,1
"6855","COMFORT CARE HOME III","BAKERSFIELD",35.3089702,-119.1094019,1
"6856","COMFORT CARE HOME IV","BAKERSFIELD",35.3098309,-119.1091017,1
"6857","COMFORT CARE HOME #3","CERRITOS",33.8676182,-118.0424222,1
"6858","COMFORT CARE HOME, LLC","CONCORD",37.9469137,-122.0214848,1
"6859","COMFORT COTTAGES #1","LAGUNA HILLS",33.59586,-117.682672,1
"6860","COMFORT ELDERLY CARE, INC.","VAN NUYS",34.192267,-118.434849,1
"6861","COMFORT HAVEN FOR THE ELDERLY","MARYSVILLE",39.1469861,-121.5812622,0
"6862","COMFORT HOME 2","FONTANA",34.125116,-117.4433375,1
"6863","COMFORT HOME FOR ELDERLY","WESTWOOD",34.0341696,-118.4241664,1
"6864","COMFORT HOME II","SAN MATEO",37.5572836,-122.3060703,1
"6865","COMFORT HOME RCFE","FONTANA",34.1249386,-117.4405735,1
"6866","COMFORT LIVING ELDER CARE","SACRAMENTO",38.4563389,-121.3782878,1
