Type,Name,Administrator,Address,City,State,Zip,County.Name,Capacity,License.First.Date,Status,Location,Lat,Long
RESIDENTIAL CARE ELDERLY,GOLDEN ACRES RCFE II,BABY JANE ANGELES,1673 WILLOWBROOK LANE,SIMI VALLEY,CA,93063,VENTURA,6,2/10/2006,LICENSED,"1673 WILLOWBROOK LANE, SIMI VALLEY, CA93063",NA,NA
RESIDENTIAL CARE ELDERLY,GOLDEN AGE,MARINELA PLACINTAR,3521 EFFINGHAM LANE,MODESTO,CA,95357,STANISLAUS,6,8/23/1999,LICENSED,"3521 EFFINGHAM LANE, MODESTO, CA95357",37.6433546,-120.9286162
RESIDENTIAL CARE ELDERLY,GOLDEN AGE BAYSIDE II,"TINIO, ESTELITA M.",117 NOTTINGHAM DRIVE,ALAMEDA,CA,94502,ALAMEDA,6,2/14/2003,LICENSED,"117 NOTTINGHAM DRIVE, ALAMEDA, CA94502",37.746839,-122.2487042
RESIDENTIAL CARE ELDERLY,GOLDEN AGE CARE HOME,"YBALLA, ELISA",539 HASTINGS DRIVE,BENICIA,CA,94510,SOLANO,5,1/16/2008,LICENSED,"539 HASTINGS DRIVE, BENICIA, CA94510",38.0758632,-122.1789603
RESIDENTIAL CARE ELDERLY,GOLDEN AGE CARE HOME,"PINZARIU, ELENA",6323 PERRIN WAY,CARMICHAEL,CA,95608,SACRAMENTO,6,4/11/2008,LICENSED,"6323 PERRIN WAY, CARMICHAEL, CA95608",38.6455878,-121.314318
RESIDENTIAL CARE ELDERLY,GOLDEN AGE HOME CARE VIII,"PLACINTAR, MARINELA",3013 QUEENS GATE COURT,MODESTO,CA,95355,STANISLAUS,6,9/15/2017,LICENSED,"3013 QUEENS GATE COURT, MODESTO, CA95355",37.6822602,-120.9423665
RESIDENTIAL CARE ELDERLY,GOLDEN AGE II,"PLACINTAR, MARINELA",3112 IRON GATE DRIVE,MODESTO,CA,95355,STANISLAUS,6,8/11/2006,LICENSED,"3112 IRON GATE DRIVE, MODESTO, CA95355",37.6842365,-120.9559001
RESIDENTIAL CARE ELDERLY,GOLDEN AGE III,"BURCIU, REBECCA",3101 IRON GATE DR.,MODESTO,CA,95355,STANISLAUS,6,1/15/2009,LICENSED,"3101 IRON GATE DR., MODESTO, CA95355",37.6837491,-120.9564081
RESIDENTIAL CARE ELDERLY,GOLDEN AGE INC.,"ZITSER, ALEX",624 CYPRESS AVENUE,MILLBRAE,CA,94030,SAN MATEO,6,7/23/2004,LICENSED,"624 CYPRESS AVENUE, MILLBRAE, CA94030",37.6114191,-122.4081029
RESIDENTIAL CARE ELDERLY,GOLDEN AGE IV,"PLACINTAR, MARINELA",3109 IRON GATE DR.,MODESTO,CA,95355,STANISLAUS,6,10/13/2011,LICENSED,"3109 IRON GATE DR., MODESTO, CA95355",37.6840861,-120.9563988
RESIDENTIAL CARE ELDERLY,GOLDEN AGE LIVING,"KITNIKONE, SUNNIE",5726 HONOR PARKWAY,SACRAMENTO,CA,95835,SACRAMENTO,6,10/25/2016,LICENSED,"5726 HONOR PARKWAY, SACRAMENTO, CA95835",38.6792567,-121.5040737
RESIDENTIAL CARE ELDERLY,GOLDEN AGE LIVING,"JACOPETTI, JOSHUA",305 CINNAMON TEAL WAY,NEWMAN,CA,95360,STANISLAUS,6,8/12/2016,LICENSED,"305 CINNAMON TEAL WAY, NEWMAN, CA95360",37.3216569,-121.0060653
RESIDENTIAL CARE ELDERLY,GOLDEN AGE OF CHANNING II,"TINIO, ESTELITA M.",218 CHANNING WAY,ALAMEDA,CA,94502,ALAMEDA,8,11/4/2003,LICENSED,"218 CHANNING WAY, ALAMEDA, CA94502",37.7434614,-122.2474205
RESIDENTIAL CARE ELDERLY,GOLDEN AGE OF SWEET ROAD,"TINIO, MARICEL M.",201 SWEET ROAD,ALAMEDA,CA,94502,ALAMEDA,8,11/19/2004,LICENSED,"201 SWEET ROAD, ALAMEDA, CA94502",37.739342,-122.2574888
RESIDENTIAL CARE ELDERLY,GOLDEN AGE RETIREMENT,"STANCULEANU, BOGDAN",38551 JONES WAY,FREMONT,CA,94536,ALAMEDA,6,6/24/2009,LICENSED,"38551 JONES WAY, FREMONT, CA94536",37.572412,-121.9650498
RESIDENTIAL CARE ELDERLY,GOLDEN AGE V,"OANCEA, TRAIAN",3301 SHARON AVENUE,MODESTO,CA,95355,STANISLAUS,6,5/30/2013,LICENSED,"3301 SHARON AVENUE, MODESTO, CA95355",37.6755731,-120.9325038
RESIDENTIAL CARE ELDERLY,GOLDEN AGE VI,TRAIAN OANCEA,2008 DAMASK COURT,MODESTO,CA,95355,STANISLAUS,6,10/27/2014,LICENSED,"2008 DAMASK COURT, MODESTO, CA95355",37.6747543,-120.9624645
RESIDENTIAL CARE ELDERLY,GOLDEN AGE VII,"PLACINTAR, BIANCA",1709 MABLE AVE,MODESTO,CA,95355,STANISLAUS,6,6/30/2016,LICENSED,"1709 MABLE AVE, MODESTO, CA95355",37.696393,-120.967148
RESIDENTIAL CARE ELDERLY,GOLDEN AGE VILLA,SVETLANA CALAMARO,47930 VIA FIRENZE,LA QUINTA,CA,92253,RIVERSIDE,6,4/21/2008,LICENSED,"47930 VIA FIRENZE, LA QUINTA, CA92253",33.7007586,-116.2919693
RESIDENTIAL CARE ELDERLY,GOLDEN AGERS HOME,"SORIANO, ALEGRIA",1887 KILCHOAN WAY,SAN JOSE,CA,95122,SANTA CLARA,6,1/26/1987,LICENSED,"1887 KILCHOAN WAY, SAN JOSE, CA95122",37.3253817,-121.841168
RESIDENTIAL CARE ELDERLY,GOLDEN AGES,"LU, TERESITA",15020 AMSO STREET,POWAY,CA,92064,SAN DIEGO,6,6/1/2012,LICENSED,"15020 AMSO STREET, POWAY, CA92064",32.987316,-117.0582609
RESIDENTIAL CARE ELDERLY,GOLDEN AGES SENIOR CARE,"ZHANG, HUI",2186 N ORANGE GROVE AVENUE,POMONA,CA,91767,LOS ANGELES,6,9/20/2016,LICENSED,"2186 N ORANGE GROVE AVENUE, POMONA, CA91767",34.0846459,-117.7447192
RESIDENTIAL CARE ELDERLY,GOLDEN ANGEL OF LA HABRA,LORNITA S. PANIS,1141 CHERI DRIVE,LA HABRA,CA,90631,ORANGE,6,6/14/2006,LICENSED,"1141 CHERI DRIVE, LA HABRA, CA90631",33.942409,-117.96029
RESIDENTIAL CARE ELDERLY,GOLDEN ANGEL OF LA HABRA II,LORNITA S. PANIS,1250 VIVIWOOD PLACE,LA HABRA,CA,90631,ORANGE,6,7/30/2007,LICENSED,"1250 VIVIWOOD PLACE, LA HABRA, CA90631",33.9161299,-117.9490175
RESIDENTIAL CARE ELDERLY,GOLDEN APRICOT MANOR,"SERBAN, NICULINA",16875 SAUSALITO DR.,WHITTIER,CA,90603,LOS ANGELES,10,6/3/1996,LICENSED,"16875 SAUSALITO DR., WHITTIER, CA90603",33.9481723,-117.9699457
RESIDENTIAL CARE ELDERLY,GOLDEN ASSISTED LIVING,"ORMEO, NELSON",14060 ASTORIA STREET,SYLMAR,CA,91342,LOS ANGELES,128,5/18/2017,LICENSED,"14060 ASTORIA STREET, SYLMAR, CA91342",34.3103422,-118.4394739
RESIDENTIAL CARE ELDERLY,"GOLDEN BAY HEALTH & STAFFING, LLC",MARIA GLENDA AVILA-KUMAR,27711 HAWTHORNE BLVD.,RANCHO PALOS VERDES,CA,90275,LOS ANGELES,6,1/7/2010,LICENSED,"27711 HAWTHORNE BLVD., RANCHO PALOS VERDES, CA90275",33.779308,-118.382326
RESIDENTIAL CARE ELDERLY,GOLDEN CARE FACILITY,ERIC CASTILLO,2239 CRANDALL DRIVE,SAN DIEGO,CA,92111,SAN DIEGO,6,8/5/2009,LICENSED,"2239 CRANDALL DRIVE, SAN DIEGO, CA92111",NA,NA
RESIDENTIAL CARE ELDERLY,GOLDEN CARE HOME,"DAGDAG, MYRNA R.",3579 SKYLARK DRIVE,CONCORD,CA,94520,CONTRA COSTA,6,6/3/1999,LICENSED,"3579 SKYLARK DRIVE, CONCORD, CA94520",38.0003299,-122.0316195
RESIDENTIAL CARE ELDERLY,GOLDEN CARE HOME,LORNA P. LAFFAN,16550 MT. SHERROD CIRCLE,FOUNTAIN VALLEY,CA,92708,ORANGE,6,9/12/1996,LICENSED,"16550 MT. SHERROD CIRCLE, FOUNTAIN VALLEY, CA92708",33.7225702,-117.9620069
RESIDENTIAL CARE ELDERLY,GOLDEN CARE HOME II,LORNA LAFFAN,8552 CODY AVE,WESTMINSTER,CA,92683,ORANGE,6,5/20/1998,LICENSED,"8552 CODY AVE, WESTMINSTER, CA92683",33.7305365,-117.9799033
RESIDENTIAL CARE ELDERLY,GOLDEN CARE LIVING II,RACHELLE BONIFACIO,1854 EL REY ROAD,SAN PEDRO,CA,90732,LOS ANGELES,6,6/18/2015,LICENSED,"1854 EL REY ROAD, SAN PEDRO, CA90732",33.7404715,-118.3171194
RESIDENTIAL CARE ELDERLY,"GOLDEN CARE LIVING, INC.",ANGELIQUE S. GRADNEY,2052 REDONDELA DRIVE,RANCHO PALOS VERDES,CA,90275,LOS ANGELES,6,1/23/2008,LICENSED,"2052 REDONDELA DRIVE, RANCHO PALOS VERDES, CA90275",33.767786,-118.3157927
RESIDENTIAL CARE ELDERLY,GOLDEN CARE MOMENTS,ALBERTO R. ALLEN,2235 ELIZONDO STREET,SIMI VALLEY,CA,93065,VENTURA,6,10/11/2013,LICENSED,"2235 ELIZONDO STREET, SIMI VALLEY, CA93065",34.2647194,-118.7539847
RESIDENTIAL CARE ELDERLY,GOLDEN CARE SENIOR RESIDENCE,"TONG, SHARON PEI-YI",59 WINDING WAY,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,10/22/2015,LICENSED,"59 WINDING WAY, SAN FRANCISCO, CA94112",NA,NA
RESIDENTIAL CARE ELDERLY,GOLDEN CARE @ BRIGHTON,"MABANAG, LOIDA",172 BRIGHTON CIRCLE,VACAVILLE,CA,95687,SOLANO,6,9/21/2011,LICENSED,"172 BRIGHTON CIRCLE, VACAVILLE, CA95687",38.3261754,-121.951216
RESIDENTIAL CARE ELDERLY,GOLDEN CASCADE,DANIEL RESCIA,15453 ELM LANE,CHINO HILLS,CA,91709,SAN BERNARDINO,6,9/29/2008,LICENSED,"15453 ELM LANE, CHINO HILLS, CA91709",33.9726212,-117.7153285
RESIDENTIAL CARE ELDERLY,GOLDEN CASTLE ASSISTED LIVING,"BRIZUELA, PAULA MARIBEL",2607 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN,49,11/29/2006,LICENSED,"2607 MOUNT VERNON AVENUE, BAKERSFIELD, CA93306",35.3918511,-118.9666713
RESIDENTIAL CARE ELDERLY,GOLDEN CITY HOME CARE,MELOGEN MEJIA,2451 W. 230TH STREET,TORRANCE,CA,90501,LOS ANGELES,6,9/26/2007,LICENSED,"2451 W. 230TH STREET, TORRANCE, CA90501",33.817336,-118.327044
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING - DE SALLE,USHA VILLARREAL,25321 DE SALLE STREET,LAGUNA HILLS,CA,92653,ORANGE,6,12/19/2006,LICENSED,"25321 DE SALLE STREET, LAGUNA HILLS, CA92653",33.594736,-117.685866
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING - ZANDRA,"VILLARREAL, USHA",24431 ZANDRA DRIVE,MISSION VIEJO,CA,92691,ORANGE,6,5/12/2006,LICENSED,"24431 ZANDRA DRIVE, MISSION VIEJO, CA92691",33.6073203,-117.6867822
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING # 1,"VILLARREAL, USHA",25612 ADRIANA STREET,MISSION VIEJO,CA,92691,ORANGE,6,2/19/2003,LICENSED,"25612 ADRIANA STREET, MISSION VIEJO, CA92691",33.6126921,-117.6840247
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING # 2,"VILLARREAL, USHA",25451 ADRIANA STREET,MISSION VIEJO,CA,92691,ORANGE,6,2/19/2003,LICENSED,"25451 ADRIANA STREET, MISSION VIEJO, CA92691",33.6136732,-117.6863988
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING # 3,"VILLARREAL, AL",24772 ARGUS DR.,MISSION VIEJO,CA,92691,ORANGE,6,2/19/2003,LICENSED,"24772 ARGUS DR., MISSION VIEJO, CA92691",33.602453,-117.6793958
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING # 4,"VILLARREAL, AL",26075 ARCADA DRIVE,MISSION VIEJO,CA,92691,ORANGE,6,6/11/2003,LICENSED,"26075 ARCADA DRIVE, MISSION VIEJO, CA92691",33.6064569,-117.6752997
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING # 5,USHA VILLARREAL,18667 SAN FELIPE,FOUNTAIN VALLEY,CA,92708,ORANGE,6,8/5/2005,LICENSED,"18667 SAN FELIPE, FOUNTAIN VALLEY, CA92708",33.6917065,-117.9516909
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING # 6,USHA VILLARREAL,18600 LOS LEONES,FOUNTAIN VALLEY,CA,92708,ORANGE,6,8/5/2005,LICENSED,"18600 LOS LEONES, FOUNTAIN VALLEY, CA92708",33.6926758,-117.9504013
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING #12,MICHAEL VILLARREAL,24152 JAGGER STREET,LAKE FOREST,CA,92630,ORANGE,6,6/13/2008,LICENSED,"24152 JAGGER STREET, LAKE FOREST, CA92630",33.6288318,-117.7088549
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING #13,"VILLARREAL, AL/USHA",24372 AUGUSTIN STREET,MISSION VIEJO,CA,92691,ORANGE,6,8/25/2010,LICENSED,"24372 AUGUSTIN STREET, MISSION VIEJO, CA92691",33.6081082,-117.682686
RESIDENTIAL CARE ELDERLY,GOLDEN COAST SENIOR LIVING #14,"VILLARREAL, CARISSA",25982 MAREJADA,MISSION VIEJO,CA,92691,ORANGE,6,5/17/2011,LICENSED,"25982 MAREJADA, MISSION VIEJO, CA92691",33.5857354,-117.6705536
RESIDENTIAL CARE ELDERLY,GOLDEN CREST CARE CENTER,VICTOR BURACHEK,8120 PATTON AVENUE,CITRUS HEIGHTS,CA,95610,SACRAMENTO,6,11/10/2004,LICENSED,"8120 PATTON AVENUE, CITRUS HEIGHTS, CA95610",38.7138134,-121.2760148
RESIDENTIAL CARE ELDERLY,GOLDEN DIAMOND RETIREMENT,"NGUYEN, KEVIN",8792 CERRITOS AVENUE,ANAHEIM,CA,92804,ORANGE,38,8/15/2016,LICENSED,"8792 CERRITOS AVENUE, ANAHEIM, CA92804",33.8099632,-117.9792565
RESIDENTIAL CARE ELDERLY,GOLDEN DOVE RCFE,"BALOT, ANGELA N.",3339 GLENMOOR DRIVE,SACRAMENTO,CA,95827,SACRAMENTO,6,12/8/2004,LICENSED,"3339 GLENMOOR DRIVE, SACRAMENTO, CA95827",38.5707517,-121.3119502
RESIDENTIAL CARE ELDERLY,GOLDEN FACILITIES & SERVICES,"MABUTAS, FELY",3884 WIVEN PLACE WAY,SAN JOSE,CA,95121,SANTA CLARA,6,9/27/2005,LICENSED,"3884 WIVEN PLACE WAY, SAN JOSE, CA95121",37.2983273,-121.8060634
RESIDENTIAL CARE ELDERLY,"GOLDEN FLOWER MANOR, LLC",FLORICA GHEORGHE,2411 E. LA PALMA AVE.,ANAHEIM,CA,92806,ORANGE,6,6/5/2015,LICENSED,"2411 E. LA PALMA AVE., ANAHEIM, CA92806",33.847549,-117.882437
RESIDENTIAL CARE ELDERLY,GOLDEN GARDEN CARE,"BABAKHANI, ARDALAN ALEX",5738 N. LOLA AVE.,FRESNO,CA,93722,FRESNO,6,10/29/2014,LICENSED,"5738 N. LOLA AVE., FRESNO, CA93722",36.8208074,-119.8911764
RESIDENTIAL CARE ELDERLY,GOLDEN GARDENS,MCKINNEY. DAVID C.,725 GOLDEN LN,FALLBROOK,CA,92028,SAN DIEGO,6,5/20/2010,LICENSED,"725 GOLDEN LN, FALLBROOK, CA92028",33.3731229,-117.244187
RESIDENTIAL CARE ELDERLY,GOLDEN GIRLS,LINDA D HALE,39672 AVENIDA MIGUEL OESTE,MURRIETA,CA,92563,RIVERSIDE,3,11/10/2016,LICENSED,"39672 AVENIDA MIGUEL OESTE, MURRIETA, CA92563",33.5711907,-117.1751686
RESIDENTIAL CARE ELDERLY,GOLDEN GIRLS EL RITO,"SEMON, CAROL R.",7723 EL RITO WAY,SACRAMENTO,CA,95831,SACRAMENTO,6,8/28/1997,LICENSED,"7723 EL RITO WAY, SACRAMENTO, CA95831",38.4761895,-121.5070574
RESIDENTIAL CARE ELDERLY,GOLDEN GUEST HOME,"GALASINAO, ADELAIDA",25070 DAISY AVENUE,LOMA LINDA,CA,92354,SAN BERNARDINO,6,12/19/2001,LICENSED,"25070 DAISY AVENUE, LOMA LINDA, CA92354",34.047986,-117.2572368
RESIDENTIAL CARE ELDERLY,GOLDEN GUEST HOME III,"GALASINAO, ADELAIDA",11575 WELEBIR ST,LOMA LINDA,CA,92354,SAN BERNARDINO,6,9/13/2005,LICENSED,"11575 WELEBIR ST, LOMA LINDA, CA92354",34.0432243,-117.2505057
RESIDENTIAL CARE ELDERLY,GOLDEN HANDS FAMILY HOME CARE LLC,"BANARES, ROSITA D",1022 SAW TOOTH LANE,HEMET,CA,92545,RIVERSIDE,6,4/28/2017,LICENSED,"1022 SAW TOOTH LANE, HEMET, CA92545",33.763866,-117.0093961
RESIDENTIAL CARE ELDERLY,GOLDEN HAVEN,ROWENA RAMIREZ,2324 LEVER BLVD.,STOCKTON,CA,95206,SAN JOAQUIN,150,3/16/1990,LICENSED,"2324 LEVER BLVD., STOCKTON, CA95206",37.924743,-121.297118
RESIDENTIAL CARE ELDERLY,GOLDEN HAVEN CARE HOME,"ANDAYA, BRIGIDA",3100 DOVEHOUSE LANE,MODESTO,CA,95355,STANISLAUS,6,12/11/2007,LICENSED,"3100 DOVEHOUSE LANE, MODESTO, CA95355",37.6829722,-120.9400994
RESIDENTIAL CARE ELDERLY,GOLDEN HAVEN CARE HOME II,"LUBUGUIN,ROSALINA",900 MURRE WAY,SUISUN,CA,94585,SOLANO,6,8/18/2006,LICENSED,"900 MURRE WAY, SUISUN, CA94585",38.2504027,-121.9995062
RESIDENTIAL CARE ELDERLY,GOLDEN HEART HOME CARE,LAARNI M. RODAS,67300 RANGO ROAD,CATHEDRAL CITY,CA,92234,RIVERSIDE,6,12/1/2008,LICENSED,"67300 RANGO ROAD, CATHEDRAL CITY, CA92234",NA,NA
RESIDENTIAL CARE ELDERLY,"GOLDEN HEART RETIREMENT RESORT, THE","VION-GHEORGHE, CAMELIA",153 SOUTH DEARBORN STREET,REDLANDS,CA,92374,SAN BERNARDINO,6,12/17/2001,LICENSED,"153 SOUTH DEARBORN STREET, REDLANDS, CA92374",34.0525147,-117.1472711
RESIDENTIAL CARE ELDERLY,GOLDEN HEARTS CARE HOME II,"GUINTO, DANTE",156 WREN COURT,VALLEJO,CA,94591,SOLANO,5,7/16/2007,LICENSED,"156 WREN COURT, VALLEJO, CA94591",38.1230138,-122.2152375
RESIDENTIAL CARE ELDERLY,GOLDEN HEARTS ELDERLY CARE,NARGIS ELAHI,27778 BAHAMONDE,MISSION VIEJO,CA,92692,ORANGE,6,9/12/2013,LICENSED,"27778 BAHAMONDE, MISSION VIEJO, CA92692",33.5881656,-117.6459539
RESIDENTIAL CARE ELDERLY,GOLDEN HEARTS HOME CARE,"MACAPAGAL, ESTRELLA",10197 SPRING MANOR COURT,SAN DIEGO,CA,92126,SAN DIEGO,6,5/12/2009,LICENSED,"10197 SPRING MANOR COURT, SAN DIEGO, CA92126",32.9036013,-117.1345544
RESIDENTIAL CARE ELDERLY,GOLDEN HEARTS RESIDENTIAL CARE FACILITY,"MORENO, FLORENCE E.",9104 GLEESON CT,BAKERSFIELD,CA,93311,KERN,6,7/16/2009,LICENSED,"9104 GLEESON CT, BAKERSFIELD, CA93311",35.317547,-119.103208
RESIDENTIAL CARE ELDERLY,GOLDEN HERITAGE SENIOR LIVING,"MAR, DANNY",1275 N. FOURTH STREET,SAN JOSE,CA,95112,SANTA CLARA,68,11/13/2007,LICENSED,"1275 N. FOURTH STREET, SAN JOSE, CA95112",37.3611255,-121.9054081
RESIDENTIAL CARE ELDERLY,GOLDEN HILLS CARE HOME,"BASILIO, CARLO",2845 WESTBRANCH DRIVE,SAN JOSE,CA,95148,SANTA CLARA,6,8/27/2008,LICENSED,"2845 WESTBRANCH DRIVE, SAN JOSE, CA95148",37.3191124,-121.7962483
RESIDENTIAL CARE ELDERLY,GOLDEN HILLS CARE HOME,"DIZON, LOUIS",1434 ELM STREET,ROSEVILLE,CA,95678,PLACER,6,5/18/2009,LICENSED,"1434 ELM STREET, ROSEVILLE, CA95678",38.7507593,-121.3069675
RESIDENTIAL CARE ELDERLY,GOLDEN HILLS HOME CARE,"DEL CASTILLO, GERLITA B.",9474 ALCOSTA BLVD,SAN RAMON,CA,94583,CONTRA COSTA,6,7/2/2010,LICENSED,"9474 ALCOSTA BLVD, SAN RAMON, CA94583",37.737495,-121.9248484
RESIDENTIAL CARE ELDERLY,GOLDEN HILLS MANSION,"SORIANO, ORLANDO",1005 WABASH COURT,ROSEVILLE,CA,95678,PLACER,6,2/23/2015,LICENSED,"1005 WABASH COURT, ROSEVILLE, CA95678",38.7481387,-121.3065656
RESIDENTIAL CARE ELDERLY,GOLDEN HOME CARE CENTER,"ISAI, LETITIA",12839 CYPRESS STREET,YUCAIPA,CA,92399,SAN BERNARDINO,4,6/4/1998,LICENSED,"12839 CYPRESS STREET, YUCAIPA, CA92399",34.0204521,-117.0660814
RESIDENTIAL CARE ELDERLY,"GOLDEN HOME EXTENDED CARE, INC.","GARRISON, JR WALTER",1234 LAS GALLINAS AVE,SAN RAFAEL,CA,94903,MARIN,28,9/8/2009,LICENSED,"1234 LAS GALLINAS AVE, SAN RAFAEL, CA94903",38.0142997,-122.5489851
RESIDENTIAL CARE ELDERLY,GOLDEN HOME II,"GUINTO, AGNES",34792 WABASH RIVER PLACE,FREMONT,CA,94555,ALAMEDA,6,8/3/2007,LICENSED,"34792 WABASH RIVER PLACE, FREMONT, CA94555",37.568893,-122.0377284
RESIDENTIAL CARE ELDERLY,GOLDEN HORIZON,CHARMIE GUEMO,2221 BRIARFIELD,CAMARILLO,CA,93010,VENTURA,6,9/2/2008,LICENSED,"2221 BRIARFIELD, CAMARILLO, CA93010",34.2340288,-119.0407838
RESIDENTIAL CARE ELDERLY,GOLDEN HORIZON HOME I,JERRY CORRALES,15710 SILVER SPUR ROAD,RIVERSIDE,CA,92504,RIVERSIDE,6,5/2/2005,LICENSED,"15710 SILVER SPUR ROAD, RIVERSIDE, CA92504",33.8816302,-117.3892826
RESIDENTIAL CARE ELDERLY,GOLDEN HOUSE RESIDENCE,YUSUF KARATAS,21 VIA ALTA VISTA,BONSALL,CA,92003,SAN DIEGO,6,4/29/2015,LICENSED,"21 VIA ALTA VISTA, BONSALL, CA92003",33.292919,-117.205261
RESIDENTIAL CARE ELDERLY,GOLDEN LEAF MANOR,PERCY P. OLIDAN,1140 INDIAN SUMMER AVENUE,LA PUENTE,CA,91744,LOS ANGELES,6,12/20/2005,LICENSED,"1140 INDIAN SUMMER AVENUE, LA PUENTE, CA91744",34.0393548,-117.9305402
RESIDENTIAL CARE ELDERLY,GOLDEN LIFE ASSISTED LIVING LLC,MARIA ROSARIO E. TANGLAO,555 CALLE TULIPAN,THOUSAND OAKS,CA,91360,VENTURA,6,7/31/2009,LICENSED,"555 CALLE TULIPAN, THOUSAND OAKS, CA91360",34.2141822,-118.8612827
RESIDENTIAL CARE ELDERLY,GOLDEN LIFE HOME CARE III,HOMER SANTOS DIAZ,1644 W. 222ND ST.,TORRANCE,CA,90501,LOS ANGELES,6,4/18/2011,LICENSED,"1644 W. 222ND ST., TORRANCE, CA90501",NA,NA
RESIDENTIAL CARE ELDERLY,GOLDEN LIFE HOMECARE VII,MIGUEL CARLO A. AGATEP,2265 W. 237TH STREET,TORRANCE,CA,90501,LOS ANGELES,6,9/27/2010,LICENSED,"2265 W. 237TH STREET, TORRANCE, CA90501",33.810065,-118.322219
RESIDENTIAL CARE ELDERLY,GOLDEN LIFE MANOR,LORENZI NUNEZ,"507 CITADELL LANE, S.",ANAHEIM,CA,92806,ORANGE,6,10/10/2007,LICENSED,"507 CITADELL LANE, S., ANAHEIM, CA92806",33.8360606,-117.8850267
RESIDENTIAL CARE ELDERLY,GOLDEN LIVING HEALTH INC,"MIA, DESTINY",3223 DUKE STREET,SAN DIEGO,CA,92110,SAN DIEGO,113,3/26/2007,LICENSED,"3223 DUKE STREET, SAN DIEGO, CA92110",32.7528756,-117.2182675
RESIDENTIAL CARE ELDERLY,GOLDEN MANOR OF SAN BRUNO,"DELA CRUZ, OFELIA",2045 SEA CLIFF WAY,SAN BRUNO,CA,94066,SAN MATEO,6,10/25/2005,LICENSED,"2045 SEA CLIFF WAY, SAN BRUNO, CA94066",37.6364703,-122.4686105
RESIDENTIAL CARE ELDERLY,GOLDEN MANOR REST HOME,MARK INGBER,3535 OVERLAND AVENUE,LOS ANGELES,CA,90034,LOS ANGELES,98,5/20/2005,LICENSED,"3535 OVERLAND AVENUE, LOS ANGELES, CA90034",34.0235742,-118.411276
RESIDENTIAL CARE ELDERLY,GOLDEN MANOR RETIREMENT CENTER,MARIA JACOBO,1109 WEST BEVERLY BLVD.,MONTEBELLO,CA,90640,LOS ANGELES,160,5/13/2005,LICENSED,"1109 WEST BEVERLY BLVD., MONTEBELLO, CA90640",34.0176053,-118.1101991
RESIDENTIAL CARE ELDERLY,GOLDEN MEADOWS,POMPEIA LURENANA,3863 WEST RAMSEY,BANNING,CA,92220,RIVERSIDE,49,10/20/2000,LICENSED,"3863 WEST RAMSEY, BANNING, CA92220",33.9271903,-116.9192179
RESIDENTIAL CARE ELDERLY,GOLDEN MEADOWS HOME,MARILYN P. INCLETO,362 MEADOWS DR.,VALLEJO,CA,94589,SOLANO,6,3/14/2006,LICENSED,"362 MEADOWS DR., VALLEJO, CA94589",38.1484,-122.263034
RESIDENTIAL CARE ELDERLY,GOLDEN MEMORIES ASSISTED LIVING,MARIA TERESA MORSE,10350 S MCKINLEY AVE,FRENCH CAMP,CA,95231,SAN JOAQUIN,30,8/19/2015,LICENSED,"10350 S MCKINLEY AVE, FRENCH CAMP, CA95231",37.863986,-121.273586
RESIDENTIAL CARE ELDERLY,"GOLDEN MOMENTS CARE HOME, INC.",KELLY CONLEY,2651 ARMSTRONG DR.,SACRAMENTO,CA,95825,SACRAMENTO,6,8/8/2009,LICENSED,"2651 ARMSTRONG DR., SACRAMENTO, CA95825",38.5986133,-121.4002579
RESIDENTIAL CARE ELDERLY,GOLDEN OAK RESIDENTIAL CARE,RITA MICHELE MEJARES,36190 CHITTAM WOOD PLACE,MURRIETA,CA,92562,RIVERSIDE,6,12/15/2006,LICENSED,"36190 CHITTAM WOOD PLACE, MURRIETA, CA92562",33.5944957,-117.1853322
RESIDENTIAL CARE ELDERLY,GOLDEN OASIS,"ZARAGOSA, EUFROCINA M.",2312 - 10TH ST.,BERKELEY,CA,94710,ALAMEDA,10,1/6/2006,LICENSED,"2312 - 10TH ST., BERKELEY, CA94710",37.8637433,-122.2920236
RESIDENTIAL CARE ELDERLY,GOLDEN PINE GUEST HOME,MARIVIC LOPEZ,314 WEST PINE STREET,LODI,CA,95240,SAN JOAQUIN,15,7/27/2010,LICENSED,"314 WEST PINE STREET, LODI, CA95240",38.134004,-121.277107
